STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DP01,DSNW,DT00,DT32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-02,13,9,3,28,0,0,-27.9444,2133.6,91.44,-16.2222,393.8333,596.9,13817.6,-22.2944,-19.7667,-24.8167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-03,7,1,0,25,0,0,-26.4444,635.0,134.62,-9.4444,274.3889,251.46,965.2,-17.0167,-13.3722,-20.6611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-04,6,0,0,21,4,0,-22.7222,203.2,162.56,-4.2222,182.1111,325.12,203.2,-14.2556,-10.0833,-18.4278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-05,10,1,0,6,16,0,-21.1667,2971.8,360.68,-0.5,100.6667,1181.1,3175.0,-11.0444,-7.1444,-14.9444
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-06,20,0,0,0,11,0,-17.4444,0.0,845.82,-2.6667,47.8333,3512.82,0.0,-9.6389,-7.1,-12.1833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-07,13,0,0,0,29,0,-16.5556,0.0,1115.06,-1.1111,-3.1667,3037.84,0.0,-7.4056,-4.4111,-10.3944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-08,8,0,0,0,20,0,-15.3333,0.0,553.72,-1.1111,9.7222,2062.48,0.0,-7.5222,-4.5278,-10.5111
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-09,16,0,0,4,1,0,-18.7222,0.0,1943.1,-3.8889,114.6667,5125.72,0.0,-11.9667,-9.0667,-14.8667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-10,11,0,0,7,4,0,-20.2222,203.2,284.48,-3.5556,170.2778,1155.7,406.4,-13.6611,-10.4722,-16.85
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-11,12,5,0,25,0,0,-26.1111,2844.8,335.28,-8.5,284.5556,1143.0,9956.8,-17.6722,-15.5222,-19.8167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2010-12,20,10,3,31,0,0,-31.3333,4572.0,213.36,-14.6667,440.8333,878.84,20167.6,-22.3889,-20.5333,-24.2389
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-01,22,12,7,31,0,0,-32.6111,2590.8,116.84,-15.9444,496.6111,762.0,19456.4,-24.1833,-22.2889,-26.0833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-02,12,0,9,28,0,0,-31.6667,508.0,104.14,-8.2222,405.5556,269.24,3505.2,-22.7111,-20.0389,-25.3833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-03,8,5,2,30,0,0,-28.8889,1803.4,419.1,-11.0,377.8333,759.46,6096.0,-20.3556,-17.2833,-23.4222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-04,14,5,0,24,0,0,-23.3333,4267.2,469.9,-8.2222,236.8333,1950.72,9347.2,-16.4056,-13.4167,-19.3944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-05,16,0,0,11,4,0,-20.2222,76.2,368.3,-4.5,135.5556,1846.58,76.2,-12.6556,-9.5167,-15.8
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-06,12,0,0,0,16,0,-17.4444,0.0,947.42,-1.1111,58.6111,2735.58,0.0,-9.9667,-6.5722,-13.3611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-07,9,0,0,0,26,2,-12.8333,0.0,464.82,0.7222,-5.7778,1059.18,0.0,-6.7167,-3.3333,-10.1056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-08,10,0,0,0,27,0,-14.6667,0.0,762.0,-2.0556,8.7778,2250.44,0.0,-8.1167,-4.7056,-11.5278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-09,15,0,0,3,9,0,-19.6111,0.0,690.88,-2.6667,91.7222,2319.02,0.0,-11.1833,-8.2167,-14.1556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-10,11,0,0,12,8,0,-19.3333,0.0,502.92,-2.9444,151.5,1623.06,0.0,-13.1722,-10.6333,-15.7111
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-11,9,5,0,24,0,0,-23.3333,4572.0,342.9,-11.2778,278.0556,1084.58,12192.0,-17.4556,-15.3944,-19.5167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2011-12,17,5,0,30,0,0,-27.0556,3352.8,276.86,-13.1667,373.4444,949.96,10693.4,-20.6833,-18.8556,-22.5111
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-01,18,12,7,31,0,0,-31.3333,5283.2,452.12,-13.7778,425.5,1397.0,21971.0,-21.8944,-19.8278,-23.9556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-02,15,5,0,29,0,0,-26.4444,1625.6,116.84,-13.7778,350.5,487.68,7747.0,-20.2944,-18.0222,-22.5611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-03,14,4,1,17,6,0,-29.8333,3733.8,264.16,-3.2778,205.8333,1170.94,10769.6,-15.0833,-12.1722,-17.9944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-04,12,1,0,21,1,0,-21.7778,1168.4,381.0,-5.7222,219.1111,838.2,1651.0,-15.7611,-12.1556,-19.3722
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-05,15,0,0,3,11,0,-18.7222,0.0,502.92,-0.7778,88.1111,2456.18,0.0,-10.8722,-7.0389,-14.7056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-06,13,0,0,1,24,0,-18.7222,0.0,1130.3,-0.5,28.0556,2992.12,0.0,-8.5389,-4.7944,-12.2833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-08,9,0,0,0,21,0,-15.0,0.0,180.34,-0.7778,19.2778,754.38,0.0,-8.3667,-4.8333,-11.9
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-09,12,0,0,9,9,0,-19.3333,127.0,528.32,-1.7222,105.3333,2146.3,127.0,-11.5611,-7.9167,-15.2056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-10,16,1,0,14,2,0,-21.5,1168.4,1013.46,-5.4444,200.8333,2540.0,2032.0,-14.7667,-12.0611,-17.4778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-11,14,5,0,22,0,0,-24.5556,2463.8,464.82,-9.1111,293.8889,1112.52,9702.8,-17.9833,-16.0778,-19.8833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2012-12,18,3,0,28,0,0,-25.7778,3352.8,335.28,-12.2222,379.5556,652.78,6858.0,-20.4111,-18.95,-21.8667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-01,19,6,7,29,0,0,-32.8889,2590.8,200.66,-14.0556,444.0,988.06,11582.4,-22.8778,-20.55,-25.2
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-02,17,8,10,28,0,0,-32.6111,2844.8,167.64,-15.6111,422.0,1051.56,17297.4,-23.3,-20.7389,-25.8611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-03,16,7,4,31,0,0,-29.5,3606.8,406.4,-12.8333,410.8889,1338.58,15138.4,-21.4222,-18.7,-24.1389
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-04,21,7,0,25,0,0,-27.0556,2641.6,594.36,-6.6667,290.2778,3248.66,15621.0,-17.8611,-15.3,-20.4222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-05,12,1,0,13,12,0,-20.2222,1346.2,548.64,-2.0556,137.9444,2440.94,1930.4,-12.5833,-8.8833,-16.2833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-07,10,0,0,0,20,0,-16.5556,0.0,708.66,-0.7778,28.0556,2877.82,0.0,-8.1389,-4.9444,-11.3278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-08,9,0,0,0,19,0,-15.6111,0.0,322.58,-0.5,28.8889,990.6,0.0,-8.4556,-5.1778,-11.7278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-09,11,0,0,3,11,0,-18.7222,0.0,134.62,-3.8889,78.6111,485.14,0.0,-10.7111,-7.1833,-14.2333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-10,20,1,0,17,6,0,-22.1111,1041.4,612.14,-5.1111,186.8333,2235.2,2209.8,-14.1944,-11.8278,-16.5556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-11,21,11,0,28,0,0,-25.7778,3556.0,523.24,-12.2222,323.6111,2334.26,18592.8,-18.9722,-17.1111,-20.8333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2013-12,21,9,12,31,0,0,-32.6111,2463.8,457.2,-17.1667,510.6111,1099.82,13182.6,-24.6389,-22.5,-26.7722
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-01,21,12,19,31,0,0,-33.2222,3098.8,276.86,-17.7778,566.6111,1409.7,23876.0,-26.4444,-24.2444,-28.6444
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-02,14,6,18,28,0,0,-32.8889,3225.8,289.56,-14.6667,481.9444,982.98,14020.8,-25.4389,-22.7778,-28.1
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-03,14,4,12,31,0,0,-34.4444,2971.8,297.18,-11.6111,454.0,1178.56,11099.8,-22.8111,-19.5278,-26.1
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-04,16,7,0,25,0,0,-27.0556,5740.4,574.04,-7.2778,268.1111,2440.94,18110.2,-17.1222,-14.2222,-20.0222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-05,13,0,0,3,6,0,-18.7222,127.0,360.68,-1.7222,122.2778,1717.04,254.0,-11.9778,-8.7222,-15.2278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-10,11,1,0,10,0,0,-19.3333,1295.4,665.48,-7.6111,180.3333,2219.96,1295.4,-14.6778,-12.6056,-16.7444
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2014-12,16,6,2,30,0,0,-30.1111,1295.4,271.78,-13.7778,401.2778,1450.34,7061.2,-21.1111,-19.1611,-23.0611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-01,17,6,14,31,0,0,-33.2222,1930.4,109.22,-17.4444,505.6111,716.28,9118.6,-24.4778,-22.2944,-26.6556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-02,15,6,19,28,0,0,-35.3889,1930.4,83.82,-19.6111,520.1111,645.16,8204.2,-26.8056,-24.2167,-29.3889
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-03,9,4,4,29,0,0,-32.2778,2057.4,246.38,-9.1111,367.0,975.36,6375.4,-20.0056,-17.25,-22.7611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-04,11,3,0,19,1,0,-23.3333,3606.8,393.7,-6.0556,211.1111,1168.4,5461.0,-15.5278,-12.2889,-18.7611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-05,11,0,0,6,12,0,-19.9444,330.2,452.12,-2.3333,100.7222,2042.16,330.2,-11.3389,-7.9111,-14.7667
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-06,9,0,0,3,16,0,-19.3333,0.0,1043.94,-3.5556,46.8333,2176.78,0.0,-9.6944,-6.4833,-12.9056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-07,7,0,0,0,25,0,-16.5556,0.0,774.7,-0.7778,10.5,1866.9,0.0,-7.6333,-4.6278,-10.6333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-08,16,0,0,0,20,0,-15.0,0.0,464.82,-0.7778,21.0,1772.92,0.0,-8.3056,-5.9278,-10.6833
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-09,10,0,0,0,18,0,-17.1667,0.0,200.66,-2.0556,26.6667,932.18,0.0,-8.4667,-5.4778,-11.4611
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-10,11,0,0,14,1,0,-21.1667,0.0,373.38,-1.7222,191.1667,1394.46,0.0,-14.2833,-11.1889,-17.3778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-11,15,3,0,15,0,0,-26.1111,3225.8,762.0,-7.0,237.9444,2214.88,6832.6,-16.1167,-14.0611,-18.1722
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2015-12,19,7,0,27,0,0,-25.1667,2590.8,645.16,-12.8333,340.1111,2600.96,11734.8,-19.1389,-17.7167,-20.5556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-01,24,13,10,31,0,0,-30.1111,3860.8,129.54,-17.4444,465.1111,1290.32,18440.4,-23.1667,-21.2611,-25.0778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-02,17,11,3,29,0,0,-32.0,2895.6,289.56,-12.2222,385.4444,1236.98,14655.8,-21.4944,-19.4778,-23.5167
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-03,12,3,2,26,0,0,-29.2222,3225.8,452.12,-8.2222,324.3889,1333.5,7315.2,-18.6333,-15.9111,-21.3556
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-04,16,7,0,23,2,0,-25.7778,2895.6,406.4,-3.8889,258.8889,2148.84,11684.0,-16.8167,-14.0,-19.6278
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-05,12,0,0,8,10,0,-20.2222,508.0,754.38,-0.7778,111.1667,2900.68,889.0,-11.6556,-8.0,-15.3056
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-06,11,0,0,0,19,0,-17.4444,0.0,515.62,-1.4444,39.2222,1399.54,0.0,-9.0444,-5.8611,-12.2333
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-07,10,0,0,0,26,0,-14.3889,0.0,1160.78,-0.7778,2.1111,3624.58,0.0,-7.2944,-4.1667,-10.4222
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-08,13,0,0,0,25,0,-13.1667,0.0,1214.12,-2.3333,0.8333,3759.2,0.0,-7.5056,-4.8111,-10.1944
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-09,18,0,0,0,10,0,-15.9444,0.0,909.32,-4.5,52.2222,3108.96,0.0,-9.8667,-7.3611,-12.3778
USC00208706,"WATTON 2 WSW, MI US",46.52664,-88.64243,424.9,2016-10,11,0,0,8,0,0,-19.9444,0.0,439.42,-6.6667,165.6667,970.28,0.0,-13.5111,-10.8722,-16.1444
