"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00096259","2002-06","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","","","5","5,0","5","5,0","0","5,0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.2","5,,0,15,","","","","","28.6","5,,,0","0",",,,0","","","","","",""
"USC00096259","2002-07","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00096259","2002-08","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","234.6","3,0","1",",0","1",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","31",",0","20",",0","","","13.9","3,0,12,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,14,","36.7",",0,23,+","0.0",",0","41.4",",,,0","0",",,,0","26.62","3,0","33.32",",,,0","19.93","3,,,0"
"USC00096259","2002-09","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","236.4","2,0","6","1,0","6","1,0","3","1,0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","28","2,0","18","2,0","","","17.8","1,0,10,","0",",,0,30,+","0",",,0,30,+","50.8","1,,0,01,","35.0","2,0,12,","0.0","2,0","135.7","1,,,0","0",",,,0","26.88","2,0","31.93","2,,,0","21.84","1,,,0"
"USC00096259","2002-11","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00096259","2002-12","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","0.0","3,0","4",",0","3",",0","3",",0","0",",0","0",",0","0","2,0","13","2,0","0","1,0","9","1,0","0","1,0","","","-2.8","2,0,02,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,25,","25.0","1,0,20,","224.9","1,0","143.0",",,,0","0",",,,0","10.41","3,0","17.93","1,,,0","2.90","2,,,0"
"USC00096259","2003-01","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","0.3","","0.3","2,0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","20",",0","0","2,0","4","2,0","0","2,0","","","-8.9",",0,24,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,01,","23.9","2,0,01,","292.2","2,0","38.1",",,,0","0",",,,0","8.05","2,0","16.15","2,,,0","-0.05",",,,0"
"USC00096259","2003-02","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","0.9","","0.6","1,0","5","1,0","4","1,0","3","1,0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","21","1,0","0","1,0","","","-1.7","1,0,05,","0",",,0,28,+","0",",,0,28,+","76.2","1,,0,27,+","26.1","1,0,19,","157.1","1,0","211.6","1,,,0","0",",,,0","12.54","1,0","22.04","1,,,0","3.03","1,,,0"
"USC00096259","2003-03","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","44.5","","43.6","3,0","8","2,0","8","2,0","6","2,0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","24","2,0","0","2,0","","","2.8","3,0,31,","0",",,0,31,+","0",",,0,31,+","58.4","2,,0,01,","30.6","2,0,22,","30.9","2,0","283.2","2,,,0","0",",,,0","18.70","3,0","25.82","2,,,0","11.58","3,,,0"
"USC00096259","2003-04","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","89.5","","45.0","3,0","2","1,0","2","1,0","1","1,0","0",",0","0",",0","0","3,0","0","3,0","0","1,0","26","1,0","0","1,0","","","1.7","3,0,01,","0",",,0,30,+","0",",,0,30,+","40.6","1,,0,09,","30.0","1,0,20,+","39.4","1,0","48.2","1,,,0","0",",,,0","18.53","3,0","25.84","1,,,0","11.22","3,,,0"
"USC00096259","2003-05","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","251.7","","162.2","2,0","3","1,0","3","1,0","0","1,0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","9","1,0","","","11.7","2,0,01,","0",",,0,31,+","0",",,0,31,+","17.8","1,,0,20,","33.9","1,0,11,+","0.0","1,0","35.6","1,,,0","0",",,,0","23.95","2,0","31.02","1,,,0","16.88","2,,,0"
"USC00096259","2003-06","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","","","6","5,0","6","5,0","5","5,0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","50.8","5,,0,18,+","","","","","213.3","5,,,0","0",",,,0","","","","","",""
"USC00096259","2003-08","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00096259","2003-09","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","178.0","2,0","3",",0","3",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","12","2,0","","","11.7","2,0,30,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,26,","33.3","2,0,07,+","0.0","2,0","104.2",",,,0","0",",,,0","24.69","2,0","30.56","2,,,0","18.83","2,,,0"
"USC00096259","2003-10","30.67111","-82.75139","41.1","NEEDMORE 2 W, GA US","","","65.3","5,0","","","","","","","0",",0","0",",0","0","5,0","0","5,0","0","5,0","25","5,0","0","5,0","","","7.2","5,0,16,","0",",,0,31,+","0",",,0,31,+","","","30.6","5,0,06,","3.9","5,0","","","0",",,,0","20.69","5,0","27.16","5,,,0","14.23","5,,,0"
