"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00115772","1996-02","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","7",",0","0",",0","6",",0","23",",0","11",",0","0",",0","0",",0","5","","2","","-31.7",",0,03,","76",",,0,06,+","13",",,0,19,","11.7",",,0,27,","18.9",",0,27,","2912.9","0","   4.4",",,,0,3,2","   0.6",",,,0,5,2","635.5",",0","   8.3","1,,,0,3,2","   2.2",",,,0,5,2","  -3.9",",,,0,3,2","  -9.4",",,,0,5,2","  -3.3","1,,,0,3,2","  -8.3",",,,0,5,2","  -0.9",",,,0,3,2","  -2.3",",,,0,5,2","   0.6","1,,,0,3,2","  -1.4",",,,0,5,2","18.2",",,,0","23",",,,0","-3.58",",0","1.74",",,,0","-8.91",",,,0"
"USC00115772","1996-03","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0","1,0","6",",0","3",",0","0",",0","3",",0","0",",0","3","1,0","23","1,0","9",",0","0",",0","0",",0","1","","1","","-20.0","1,0,08,","25",",,0,09,+","10",",,0,20,+","13.2",",,0,05,","18.3",",0,25,","3475.2","0","   5.6",",,,0,3,2","   4.4",",,,0,5,2","562.3",",0","   9.4",",,,0,3,2","   5.6",",,,0,5,2","  -3.3",",,,0,3,2","  -1.1",",,,0,5,2","  -1.7",",,,0,3,2","  -0.6",",,,0,5,2","   0.2",",,,0,3,2","   0.2",",,,0,5,2","   2.9",",,,0,3,2","   1.1",",,,0,5,2","23.2",",,,0","25",",,,0","-0.48","1,0","5.04",",,,0","-6.00","1,,,0"
"USC00115772","1996-04","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   9.4",",,,0,3,2","  10.0",",,,0,5,2","","","  15.6",",,,0,3,2","  12.2",",,,0,5,2","   2.8",",,,0,3,2","   3.3",",,,0,5,2","   6.7",",,,0,3,2","   5.0",",,,0,5,2","   5.6",",,,0,3,2","   6.4",",,,0,5,2","  11.7",",,,0,3,2","   8.8",",,,0,5,2","","","","","","","","","",""
"USC00115772","1996-05","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","31.4",",0","19",",0","14",",0","3",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","11",",0","3",",0","6","","12","","1.7",",0,13,","0","1,,0,31,+","0",",,0,31,+","48.5",",,0,27,","32.8",",0,19,","","","  18.9",",,,0,3,2","  18.9",",,,0,5,2","150.4",",0","  25.0",",,,0,3,2","  21.7",",,,0,5,2","   5.0",",,,0,3,2","   7.2",",,,0,5,2","  11.1",",,,0,3,2","  10.0",",,,0,5,2","  12.3",",,,0,3,2","  13.0",",,,0,5,2","  17.1",",,,0,3,2","  15.1",",,,0,5,2","238.0",",,,0","0",",,,0","14.49",",0","19.54",",,,0","9.45",",,,0"
"USC00115772","1996-06","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","111.6",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","6",",0","4","","7","","8.9",",0,05,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,03,","33.9",",0,30,","","","  23.9",",,,0,3,2","  22.2",",,,0,5,2","19.2",",0","  31.7","1,,,0,3,2","  25.6",",,,0,5,2","  12.2",",,,0,3,2","  14.4",",,,0,5,2","  16.7","1,,,0,3,2","  17.2",",,,0,5,2","  18.8",",,,0,3,2","  19.1",",,,0,5,2","  25.4","1,,,0,3,2","  21.9",",,,0,5,2","61.2",",,,0","0",",,,0","21.42",",0","26.77",",,,0","16.06",",,,0"
"USC00115772","1996-07","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","106.7",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","2","","8.9",",0,10,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,21,","33.3",",0,19,+","2.8","0","  25.6",",,,0,3,2","  23.3",",,,0,5,2","2.8",",0","  32.8",",,,0,3,2","  28.3",",,,0,5,2","  17.2",",,,0,3,2","  18.9",",,,0,5,2","  21.7",",,,0,3,2","  22.2",",,,0,5,2","  21.4",",,,0,3,2","  21.3",",,,0,5,2","  28.7",",,,0,3,2","  25.3",",,,0,5,2","86.6",",,,0","0",",,,0","21.69",",0","27.95",",,,0","15.42",",,,0"
"USC00115772","1996-08","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","111.3",",0","7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","11.1",",0,16,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,23,","32.8",",0,08,","3.6","0","  25.0",",,,0,3,2","  23.9",",,,0,5,2","0.8",",0","  32.2",",,,0,3,2","  28.3",",,,0,5,2","  18.3",",,,0,3,2","  20.0",",,,0,5,2","  23.9",",,,0,3,2","  22.8",",,,0,5,2","  21.7",",,,0,3,2","  21.7",",,,0,5,2","  28.6",",,,0,3,2","  25.5",",,,0,5,2","58.9",",,,0","0",",,,0","21.90",",0","27.73",",,,0","16.06",",,,0"
"USC00115772","1996-09","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","32.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","3","","2","","2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,26,","29.4",",0,05,","80.0","0","  22.2",",,,0,3,2","  21.7",",,,0,5,2","76.4",",0","  28.9",",,,0,3,2","  25.0",",,,0,5,2","  11.7",",,,0,3,2","  12.8",",,,0,5,2","  15.6",",,,0,3,2","  15.6",",,,0,5,2","  17.1",",,,0,3,2","  17.6",",,,0,5,2","  23.1",",,,0,3,2","  20.6",",,,0,5,2","47.0",",,,0","0",",,,0","16.87",",0","23.50",",,,0","10.24",",,,0"
"USC00115772","1996-10","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","3.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","1","","2","","-5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,23,","26.7",",0,15,+","280.6","0","  16.7",",,,0,3,2","  16.1",",,,0,5,2","200.6",",0","  20.6",",,,0,3,2","  17.2","1,,,0,5,2","   5.0",",,,0,3,2","   7.2",",,,0,5,2","  10.0",",,,0,3,2","  10.6","1,,,0,5,2","  11.0",",,,0,3,2","  11.7",",,,0,5,2","  16.2",",,,0,3,2","  14.3","1,,,0,5,2","37.1",",,,0","0",",,,0","11.97",",0","18.75",",,,0","5.18",",,,0"
"USC00115772","1996-11","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","25",",0","9",",0","0",",0","0",",0","1","","1","","-12.8",",0,26,","0",",T,0,20,+","3",",,0,20,","11.2",",,0,30,","18.9",",0,07,","838.4","0","   6.7",",,,0,3,2","   8.3",",,,0,5,2","557.8",",0","  12.8",",,,0,3,2","  10.6",",,,0,5,2","   0.0",",,,0,3,2","   0.0",",,,0,5,2","   0.6",",,,0,3,2","   0.6",",,,0,5,2","   2.4",",,,0,3,2","   3.0",",,,0,5,2","   4.5",",,,0,3,2","   4.4",",,,0,5,2","22.9",",,,0","3",",,,0","-0.26",",0","4.27",",,,0","-4.80",",,,0"
"USC00115772","1996-12","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","","","0.0",",0","8",",0","3",",0","0",",0","7",",0","2",",0","4",",0","29",",0","13",",0","0",",0","0",",0","6","","","","-21.1",",0,20,","51",",,0,06,+","51",",,0,01,","4.3",",,0,01,","10.6",",0,11,","1535.3","0","   2.8",",,,0,3,2","   2.8",",,,0,5,2","696.9",",0","   5.0",",,,0,3,2","   3.9",",,,0,5,2","  -3.3",",,,0,3,2","  -2.8",",,,0,5,2","  -1.7",",,,0,3,2","  -2.2",",,,0,5,2","   0.1",",,,0,3,2","   0.3",",,,0,5,2","   1.2",",,,0,3,2","   1.1",",,,0,5,2","15.7",",,,0","79",",,,0","-4.15",",0","0.09",",,,0","-8.38",",,,0"
"USC00115772","1997-01","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","21",",0","6",",0","13",",0","29",",0","21",",0","0",",0","0",",0","2","","","","-25.0",",0,28,+","203",",,0,19,+","81",",,0,09,","10.2",",,0,25,","17.2",",0,05,","2367.8","0","   1.1",",,,0,3,2","   0.0",",,,0,5,2","832.5",",0","   5.6",",,,0,3,2","   0.0",",,,0,5,2","  -4.4",",,,0,3,2","  -5.6",",,,0,5,2","  -3.9",",,,0,3,2","  -5.0",",,,0,5,2","  -1.9",",,,0,3,2","  -2.2",",,,0,5,2","  -0.9",",,,0,3,2","  -1.5",",,,0,5,2","35.3",",,,0","293",",,,0","-8.52",",0","-2.96",",,,0","-14.08",",,,0"
"USC00115772","1997-02","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","5",",0","1",",0","0",",0","26",",0","12",",0","0",",0","0",",0","","","","","-12.2",",0,15,+","25",",,0,28,+","28",",,0,16,","64.0",",,0,21,","12.8",",0,19,","2925.2","0","   0.6",",,,0,3,2","   0.0",",,,0,5,2","557.4",",0","   2.2",",,,0,3,2","   0.0",",,,0,5,2","  -1.7",",,,0,3,2","  -3.3",",,,0,5,2","  -0.6",",,,0,3,2","  -1.7",",,,0,5,2","  -0.3",",,,0,3,2","  -1.1",",,,0,5,2","  -0.1",",,,0,3,2","  -0.6",",,,0,5,2","104.0",",,,0","62",",,,0","-1.58",",0","1.79",",,,0","-4.94",",,,0"
"USC00115772","1997-03","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","2",",0","0",",0","","","","","-12.2",",0,15,","0",",,0,31,+","0",",T,0,15,","16.3",",,0,25,","22.8",",0,28,+","3352.9","0","   7.8",",,,0,3,2","   7.8",",,,0,5,2","427.7",",0","  13.3",",,,0,3,2","  10.0",",,,0,5,2","   0.0",",,,0,3,2","   0.0",",,,0,5,2","   1.1",",,,0,3,2","   1.1",",,,0,5,2","   2.8",",,,0,3,2","   2.9",",,,0,5,2","   7.0",",,,0,3,2","   4.9",",,,0,5,2","44.6",",,,0","0",",T,,0","4.54",",0","10.27",",,,0","-1.19",",,,0"
"USC00115772","1997-04","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","4",",0","1",",0","0",",0","11",",0","0",",0","2",",0","0",",0","1","","","","-8.9",",0,09,","254",",,0,12,+","254",",,0,11,","23.4",",,0,11,","24.4",",0,30,","3677.7","0","  11.7",",,,0,3,2","  11.1",",,,0,5,2","324.8",",0","  19.4",",,,0,3,2","  13.3",",,,0,5,2","   0.0",",,,0,3,2","   2.8",",,,0,5,2","   1.7",",,,0,3,2","   3.9",",,,0,5,2","   5.9",",,,0,3,2","   6.6",",,,0,5,2","  11.5",",,,0,3,2","   9.2",",,,0,5,2","51.7",",,,0","262",",,,0","7.51",",0","13.43",",,,0","1.58",",,,0"
"USC00115772","1997-05","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","7.5","0","7.5",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","1","","","","0.0",",0,16,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,08,","31.7",",0,19,","3844.8","0","  16.7","1,,,0,3,2","  15.0",",,,0,5,2","167.1",",0","  22.8",",,,0,3,2","  17.8",",,,0,5,2","   7.8","1,,,0,3,2","   8.9",",,,0,5,2","  12.8",",,,0,3,2","  11.7",",,,0,5,2","  11.4","1,,,0,3,2","  12.0",",,,0,5,2","  18.0",",,,0,3,2","  14.9",",,,0,5,2","99.1",",,,0","0",",,,0","13.18",",0","19.46",",,,0","6.90",",,,0"
"USC00115772","1997-06","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","101.7","0","94.2",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","1","","","","8.3",",0,05,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,06,","32.2",",0,25,+","3856.4","0","  24.4",",,,0,3,2","  23.9",",,,0,5,2","11.6",",0","  35.0",",,,0,3,2","  31.7",",,,0,5,2","  14.4",",,,0,3,2","  14.4",",,,0,5,2","  18.9",",,,0,3,2","  17.2",",,,0,5,2","  18.8",",,,0,3,2","  19.1",",,,0,5,2","  26.0",",,,0,3,2","  22.9",",,,0,5,2","91.8",",,,0","0",",,,0","21.09",",0","27.04",",,,0","15.13",",,,0"
"USC00115772","1997-07","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","244.1","0","142.4",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","1","","","","7.8",",0,06,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,21,","35.0",",0,27,+","10.8","0","  26.7",",,,0,3,2","  26.1",",,,0,5,2","10.8",",0","  35.6",",,,0,3,2","  30.6",",,,0,5,2","  17.8",",,,0,3,2","  18.3",",,,0,5,2","  23.3",",,,0,3,2","  21.1",",,,0,5,2","  22.5",",,,0,3,2","  22.5",",,,0,5,2","  30.8",",,,0,3,2","  26.4",",,,0,5,2","37.2",",,,0","0",",,,0","22.58",",0","29.25",",,,0","15.90",",,,0"
"USC00115772","1997-08","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","338.8","0","94.7",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","3","","","","8.3",",0,06,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,17,","33.9",",0,03,","17.8","0","  24.4",",,,0,3,2","  23.9",",,,0,5,2","7.0",",0","  33.3",",,,0,3,2","  27.8",",,,0,5,2","  18.3",",,,0,3,2","  20.0",",,,0,5,2","  21.1",",,,0,3,2","  22.2",",,,0,5,2","  21.1",",,,0,3,2","  21.8",",,,0,5,2","  26.6",",,,0,3,2","  24.5",",,,0,5,2","242.0",",,,0","0",",,,0","21.16",",0","26.75",",,,0","15.57",",,,0"
"USC00115772","1997-09","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","390.1","0","51.3",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","3","","","","5.0",",0,24,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,03,","32.2",",0,17,","57.0","0","  22.2",",,,0,3,2","  22.2",",,,0,5,2","39.2",",0","  27.2",",,,0,3,2","  25.6",",,,0,5,2","  15.6",",,,0,3,2","  16.1",",,,0,5,2","  17.8",",,,0,3,2","  17.8",",,,0,5,2","  18.6",",,,0,3,2","  19.2",",,,0,5,2","  22.1",",,,0,3,2","  21.3",",,,0,5,2","70.4",",,,0","0",",,,0","18.74",",0","25.11",",,,0","12.36",",,,0"
"USC00115772","1997-10","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","423.2","0","33.1",",0","6",",0","6",",0","0",",0","1","3,0","0",",0","0",",0","9",",0","0",",0","12",",0","1",",0","","","","","-5.0",",0,27,+","25","3,,0,27,","18",",,0,27,","21.3",",,0,24,","34.4",",0,04,","287.2","0","  20.0",",,,0,3,2","  18.9",",,,0,5,2","230.2",",0","  25.6",",,,0,3,2","  20.0",",,,0,5,2","   3.9",",,,0,3,2","   5.6",",,,0,5,2","   8.3",",,,0,3,2","   8.3",",,,0,5,2","  11.5",",,,0,3,2","  13.0",",,,0,5,2","  17.0",",,,0,3,2","  14.9",",,,0,5,2","62.7",",,,0","18",",,,0","11.98",",0","18.47",",,,0","5.48",",,,0"
"USC00115772","1997-11","40.9362","-90.7197","220.7","MONMOUTH 4 NW, IL US","423.2","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","0",",0","0",",0","","","","","-8.9",",0,24,+","0",",T,0,16,+","10",",,0,03,","17.0",",,0,06,","20.0",",0,01,","759.0","0","  11.7",",,,0,3,2","  10.6",",,,0,5,2","471.8",",0","  15.0",",,,0,3,2","  12.2",",,,0,5,2","   1.1",",,,0,3,2","   2.2",",,,0,5,2","   2.2",",,,0,3,2","   3.3",",,,0,5,2","   4.5",",,,0,3,2","   5.7",",,,0,5,2","   6.6",",,,0,3,2","   6.7",",,,0,5,2","46.5",",,,0","10",",,,0","2.61",",0","6.84",",,,0","-1.63",",,,0"
