"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00025503","1943-02","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","9",",6","5",",6","1",",6","24","3,6","2",",6","9",",6","22",",6","10",",6","0",",6","0",",6","","","","","","","-31.7",",6,11,+","127","3,,6,26,","71",",,6,26,","26.4",",,6,18,","10.6",",6,28,","4980.0","","705.2",",6","76.2",",,,6","151",",,,6","-6.85",",6","-2.45",",,,6","-11.26",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1943-03","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","3",",6","1",",6","0",",6","","","0",",6","9",",6","31",",6","12",",6","0",",6","0",",6","","","","","","","-26.1",",6,24,","","","8",",,6,27,","2.5",",,6,10,","13.3",",6,06,","5684.5","","704.5",",6","4.6",",,,6","8",",,,6","-4.39",",6","0.43",",,,6","-9.22",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1943-04","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0","1,6","5",",6","2",",6","0",",6","","","0",",6","4","1,6","24","1,6","6","1,6","0","1,6","0","1,6","","","","","","","-20.0","1,6,06,+","","","20",",,6,13,","10.7",",,6,22,","11.7","1,6,30,+","6238.0","","553.5","1,6","17.8",",,,6","25",",,,6","-0.75","1,6","3.97","1,,,6","-5.48","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1943-05","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","5",",6","2",",6","0",",6","","","","","0",",6","5",",6","0",",6","2",",6","0",",6","","","","","","","-1.7",",6,10,+","","","","","3.8",",,6,07,","21.7",",6,11,","6615.6","","377.6",",6","10.9",",,,6","","","6.15",",6","11.06",",,,6","1.24",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1943-06","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","9",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","7",",6","0",",6","","","","","","","0.0",",6,07,","","","","","10.4",",,6,03,","26.1",",6,09,","6805.8","","190.2",",6","30.2",",,,6","","","11.99",",6","17.48",",,,6","6.50",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1943-07","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","15",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","0",",6","0",",6","","","","","","","4.4",",6,23,","","","","","15.2",",,6,02,","20.0",",6,23,","191.6","","191.6",",6","58.8",",,,6","","","12.15",",6","15.69",",,,6","8.61",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-01","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","9",",6","0",",6","0",",6","31",",6","2",",6","9",",6","31",",6","21",",6","0",",6","0",",6","","","","","","","-38.9",",6,28,","305",",,6,02,+","76",",,6,19,","2.0",",,6,19,+","3.3",",6,30,+","","","875.3",",6","9.9",",,,6","188",",,,6","-9.90",",6","-4.82",",,,6","-14.98",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-02","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0",",6","15",",6","2",",6","0",",6","21","3,6","3",",6","2",",6","23",",6","2",",6","0",",6","0",",6","","","","","","","-22.8",",6,13,","178","3,,6,14,+","97",",,6,10,","5.6",",,6,11,","7.8",",6,21,","","","552.6",",6","18.0",",,,6","239",",,,6","-0.72",",6","3.37",",,,6","-4.81",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-03","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0","2,6","11","1,6","2","1,6","0","1,6","","","6",",6","8","1,6","27","1,6","19","1,6","0","1,6","0","1,6","","","","","","","-26.1","1,6,30,","","","84",",,6,08,","11.2","1,,6,08,","7.2","1,6,15,","","","747.1","1,6","24.5","1,,,6","275",",,,6","-7.48","2,6","-3.03","1,,,6","-11.92","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-04","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","","","2",",6","0",",6","0",",6","","","0",",6","","","","","4","2,6","0","2,6","0","2,6","","","","","","","","","","","18",",,6,10,","0.8",",,6,10,","12.2","2,6,29,","","","","","1.1",",,,6","31",",,,6","","","5.54","2,,,6","","","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-05","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0","5,6","12",",6","4",",6","0",",6","","","0",",6","0","3,6","7","3,6","0","2,6","0","2,6","0","2,6","","","","","","","-1.7","3,6,20,+","","","0",",T,6,16,+","9.4",",,6,14,","16.7","2,6,31,","","","313.9","2,6","28.2",",,,6","0",",T,,6","6.25","5,6","10.71","2,,,6","1.78","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-06","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","0","2,6","5","2,6","0","2,6","","","","","","","","","","","","","","","22.2","2,6,29,+","","","","","","","","","","","17.38","2,,,6","","","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-07","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","13",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","8",",6","0",",6","","","","","","","5.6",",6,28,","","","0",",,6,31,+","13.7",",,6,29,","28.3",",6,06,","146.3","","146.3",",6","55.7",",,,6","0",",,,6","13.61",",6","18.22",",,,6","9.01",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-08","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","22",",6","13",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","","","","","","","5.0",",6,16,","","","0",",,6,31,+","14.7",",,6,20,","21.7",",6,05,","333.9","","187.6",",6","106.1",",,,6","0",",,,6","12.28",",6","15.43",",,,6","9.14",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-09","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","9",",6","8",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","-1.7",",6,21,","","","0",",,6,30,+","18.8",",,6,07,","19.4",",6,25,","636.4","","302.5",",6","57.6",",,,6","0",",,,6","8.25",",6","12.87",",,,6","3.63",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-10","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0","2,6","14",",6","7",",6","0",",6","","","3",",6","0",",6","20",",6","5","2,6","0","2,6","0","2,6","","","","","","","-8.9",",6,27,","","","185",",,6,30,","7.4",",,6,23,","13.3","2,6,04,","1101.7","","465.3","2,6","38.1",",,,6","279",",,,6","2.30","2,6","6.10","2,,,6","-1.51",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-11","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0","2,6","10",",6","5",",6","0",",6","24",",6","2",",6","3","1,6","27","1,6","18","1,6","0","1,6","0","1,6","","","","","","","-23.9","1,6,26,","178",",,6,14,","152",",,6,13,","12.4",",,6,11,","5.0","1,6,14,","1756.8","","655.1","1,6","33.4",",,,6","206",",,,6","-5.48","2,6","-1.65","1,,,6","-9.32","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1944-12","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","","","9",",6","1",",6","0",",6","18","1,6","1",",6","","","","","15",",6","0",",6","0",",6","","","","","","","","","102","1,,6,13,+","25",",,6,02,","5.8",",,6,19,","6.7",",6,15,","","","","","14.0",",,,6","101",",,,6","","","-1.59",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-01","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","","0.0","4,6","11",",6","1",",6","0",",6","","","1",",6","0","3,6","20","3,6","2","1,6","0","1,6","0","1,6","","","","","","","-15.6","3,6,15,","","","41",",,6,23,","3.0",",,6,20,","7.8","1,6,30,","","","489.0","1,6","11.9",",,,6","69",",,,6","0.16","4,6","3.36","1,,,6","-3.04","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-02","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","","","13",",6","6",",6","0",",6","","","2",",6","5","3,6","23","3,6","","","","","","","","","","","","","-27.2","3,6,11,","","","76",",,6,10,","5.6",",,6,18,","","","","","","","27.7",",,,6","156",",,,6","","","","","-9.02","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-03","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0","1,6","17",",6","4",",6","0",",6","26","3,6","4",",6","9","1,6","29","1,6","17",",6","0",",6","0",",6","","","","","","","-26.7","1,6,23,","178","3,,6,26,","41",",,6,05,","9.1",",,6,03,","8.3",",6,03,","","","778.6",",6","31.6",",,,6","232",",,,6","-7.47","1,6","-2.63",",,,6","-12.30","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-04","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","5",",6","1",",6","0",",6","","","1",",6","1",",6","27",",6","6",",6","0",",6","0",",6","","","","","","","-20.0",",6,06,","","","66",",,6,08,","17.3",",,6,08,","11.7",",6,22,+","","","579.3",",6","20.0",",,,6","79",",,,6","-0.98",",6","3.70",",,,6","-5.65",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-05","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","16",",6","3",",6","0",",6","0",",6","","","","","","","-15.6",",6,04,","","","0",",T,6,03,+","5.1",",,6,25,","17.2",",6,17,","","","423.4",",6","17.8",",,,6","0",",T,,6","4.67",",6","10.14",",,,6","-0.79",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-06","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","1",",6","0",",6","","","","","","","-1.1",",6,01,","","","0",",,6,30,+","9.7",",,6,07,","22.2",",6,26,","","","219.2",",6","23.2",",,,6","0",",,,6","11.03",",6","17.16",",,,6","4.89",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-07","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","7",",6","0",",6","","","","","","","3.3",",6,12,","","","","","9.4",",,6,24,","25.0",",6,31,","159.1","","159.1",",6","35.9",",,,6","","","13.20",",6","17.97",",,,6","8.43",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1945-08","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","","","0.0",",6","21",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","6",",6","0",",6","","","","","","","3.9",",6,13,","","","","","20.6",",,6,25,","23.3",",6,01,","322.4","","163.3",",6","104.6",",,,6","","","13.07",",6","16.52",",,,6","9.62",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-01","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","2",",6","20",",6","30",",6","24",",6","0",",6","0",",6","","","","","","","-36.1",",6,25,+","","","61",",,6,11,","7.9",",,6,11,","3.9",",6,05,","","","1146.7",",6","15.3",",,,6","89",",,,6","-18.66",",6","-14.88",",,,6","-22.44",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-02","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","7",",6","3",",6","0",",6","9",",6","1",",6","8",",6","19",",6","8",",6","0",",6","0",",6","","","","","","","-35.6",",6,04,+","76",",,6,06,","25",",,6,05,","7.9",",,6,15,","7.8",",6,16,+","","","649.3",",6","20.1",",,,6","31",",,,6","-4.86",",6","-1.15",",,,6","-8.56",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-03","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0","1,6","13",",6","6",",6","0",",6","21","4,6","4",",6","10",",6","30",",6","20","1,6","0","1,6","0","1,6","","","","","","","-25.6",",6,14,","102","4,,6,30,+","53",",,6,24,","6.1",",,6,18,","5.6","1,6,04,","","","787.1","1,6","28.3",",,,6","189",",,,6","-7.98","1,6","-3.48","1,,,6","-12.47",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-04","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","5",",6","1",",6","0",",6","","","1","1,6","1",",6","25",",6","2",",6","0",",6","0",",6","","","","","","","-18.3",",6,02,","","","33","1,,6,03,","6.4",",,6,20,","12.8",",6,29,","","","506.3",",6","10.0",",,,6","36","1,,,6","1.46",",6","5.56",",,,6","-2.65",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-05","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","15",",6","6",",6","0",",6","","","","","0",",6","7",",6","0",",6","1",",6","0",",6","","","","","","","-4.4",",6,02,","","","","","11.4",",,6,03,","21.1",",6,31,","","","370.7",",6","39.2",",,,6","","","6.37",",6","11.05",",,,6","1.70",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-06","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","15",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","1",",6","0",",6","","","","","","","1.1",",6,03,","","","","","7.4",",,6,28,","21.7",",6,30,","","","271.2",",6","27.6",",,,6","","","9.29",",6","13.87",",,,6","4.71",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-07","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","21",",6","12",",6","0",",6","","","","","0",",6","0",",6","0",",6","3",",6","0",",6","","","","","","","3.3",",6,19,","","","","","17.8",",,6,30,","24.4",",6,21,","199.8","6","199.8",",6","109.9",",,,6","","","11.89",",6","16.26",",,,6","7.52",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-08","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","18",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","5",",6","0",",6","","","","","","","3.9",",6,24,","","","","","14.0",",,6,31,","27.2",",6,07,","373.8","6","174.0",",6","72.7",",,,6","","","12.72",",6","16.69",",,,6","8.75",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-09","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","22",",6","11",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","-2.8",",6,19,","","","0",",,6,30,+","10.7",",,6,01,","17.8",",6,27,","681.3","6","307.5",",6","77.4",",,,6","0",",,,6","8.08",",6","11.76",",,,6","4.41",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-10","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0","2,6","13",",6","5",",6","0",",6","","","","","0","1,6","22","1,6","7","1,6","0","1,6","0","1,6","","","","","","","-12.2","1,6,30,","","","","","8.4",",,6,10,","13.3","1,6,06,","1176.9","6","495.6","1,6","32.0",",,,6","","","1.10","2,6","4.72","1,,,6","-2.52","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-11","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","18",",6","8",",6","0",",6","","","","","2",",6","21",",6","8",",6","0",",6","0",",6","","","","","","","-22.2",",6,14,","","","","","8.6",",,6,08,","9.4",",6,21,","1755.3","6","578.4",",6","49.3",",,,6","","","-0.95",",6","2.64",",,,6","-4.54",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1947-12","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0","4,6","18",",6","4",",6","0",",6","","","","","10","2,6","27","2,6","15","3,6","0","3,6","0","3,6","","","","","","","-29.4","2,6,29,","","","","","10.9",",,6,03,","7.2","3,6,03,+","2405.8","6","650.5","3,6","32.4",",,,6","","","-6.33","4,6","-2.28","3,,,6","-10.39","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-01","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0","4,6","14",",6","3",",6","0",",6","","","","","12","2,6","26","2,6","15","2,6","0","2,6","0","2,6","","","","","","","-33.3","2,6,03,","","","","","5.3",",,6,25,","5.6","2,6,15,","3156.2","6","750.4","2,6","22.1",",,,6","","","-9.70","4,6","-5.09","2,,,6","-14.31","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-02","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","5",",6","1",",6","0",",6","29",",","","","16",",6","29",",6","25",",6","0",",6","0",",6","","","","","","","-26.1",",6,25,+","152",",,6,29,+","","","13.0",",,6,01,","2.8",",6,04,+","4041.3","6","885.1",",6","14.8",",,,6","","","-12.19",",6","-6.92",",,,6","-17.46",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-03","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","11",",6","5",",6","0",",6","","","","","10",",6","29",",6","16",",6","0",",6","0",",6","","","","","","","-28.9",",6,05,","","","","","7.1",",,6,29,","9.4",",6,27,","4804.4","6","763.1",",6","27.7",",,,6","","","-6.28",",6","-1.72",",,,6","-10.84",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-04","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","28",",6","3",",6","0",",6","0",",6","","","","","","","-14.4",",6,18,","","","","","0.0",",T,6,26,+","12.8",",6,30,","5378.5","6","574.1",",6","0.0",",T,,6","","","-0.81",",6","4.65",",,,6","-6.26",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-05","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","5",",6","0",",6","0",",6","","","","","0",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","-6.7",",6,04,","","","","","1.5",",,6,11,","16.7",",6,25,","5758.3","6","379.8",",6","2.9",",,,6","","","6.08",",6","11.16",",,,6","1.00",",,,6","","","","","","","","","","","","","","","","","",""
"USW00025503","1948-06","58.6829","-156.6563","20.4","KING SALMON AIRPORT, AK US","","","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","","","","","","","1.1",",6,08,","","","0",",,6,30,+","0.0",",,6,30,+","20.6",",6,16,","5991.9","6","233.6",",6","0.0",",,,6","0",",,,6","10.55",",6","15.16",",,,6","5.94",",,,6","","","","","","","","","","","","","","","","","",""
